ARO Accession	Name	Model ID	Model Type	Pathogen	NCBI Plasmid	NCBI WGS	NCBI Chromosome	NCBI Genomic Island	Criteria	ARO Categories
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Vibrio parahaemolyticus	0	74.14	49.35	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Bacillus thuringiensis	0	90.58	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Parabacteroides distasonis	0	66.36	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Staphylococcus warneri	0	68.85	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Streptococcus anginosus	0	0	5.88	0	perfect	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Streptococcus anginosus	0	50.88	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Streptococcus constellatus	0	86.36	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Streptococcus intermedius	0	86.36	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Cutibacterium acnes	0	19.58	15	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Staphylococcus saprophyticus	0	37.06	47.06	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Listeria innocua	0	39.85	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Elizabethkingia anophelis	0	67.01	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Brevibacillus brevis	0	100	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Propionibacterium freudenreichii	0	97.44	92.59	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Aeromonas enteropelogenes	0	75	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Clostridium botulinum	0	57.61	97.01	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Clostridium tetani	0	100	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Streptococcus gordonii	0	65.38	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Streptococcus cristatus	0	8.57	0	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Bacillus amyloliquefaciens	0	83.15	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Streptococcus sanguinis	0	5.15	28.57	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Staphylococcus arlettae	0	85	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Vibrio alginolyticus	0	25.79	49.38	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Macrococcus canis	0	100	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Erysipelothrix rhusiopathiae	0	80	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Lactococcus garvieae	0	91.11	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Nitrosomonas europaea	0	100	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Burkholderia lata	0	6.25	0	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Cytophaga hutchinsonii	0	100	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Anaerococcus mediterraneensis	0	0	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Anaerostipes hadrus	0	48.28	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Bacillus halotolerans	0	89.19	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Bacillus tequilensis	0	100	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Bacillus velezensis	0	83.52	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Bacteroides ovatus	0	44.87	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Blautia producta	0	90.91	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Brevibacillus laterosporus	0	79.41	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Christensenella minuta	0	100	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Chryseobacterium nakagawai	0	100	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Chryseobacterium taklimakanense	0	100	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Peptacetobacter hiranonis	0	100	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Clostridium sporogenes	0	91.45	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Collinsella aerofaciens	0	44.03	83.33	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Dysosmobacter welbionis	0	100	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Enterococcus avium	0	5.26	0	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Eubacterium limosum	0	100	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Eubacterium maltosivorans	0	100	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Faecalibacterium prausnitzii	0	79.61	93.33	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Gemella morbillorum	0	50	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Gordonibacter urolithinfaciens	0	100	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Herbinix luporum	0	100	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Jeotgalibaca porci	0	0	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Lachnoclostridium phocaeense	0	0	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Ligilactobacillus animalis	0	100	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Lysobacter oculi	0	0	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Massilistercora timonensis	0	0	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Megasphaera stantonii	0	100	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Myroides phaeus	0	100	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Parvimonas micra	0	62.5	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Peptoniphilus harei	0	100	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Phocaeicola dorei	0	78.12	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Phoenicibacter congonensis	0	0	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Pseudomonas monteilii	0	0	22.22	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Roseburia hominis	0	22.22	0	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Ruthenibacterium lactatiformans	0	76.67	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Sphingobacterium hotanense	0	100	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Staphylococcus pasteuri	0	96.15	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Staphylococcus schleiferi	0	40.91	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Streptococcus gwangjuense	0	0	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Streptococcus pasteurianus	0	80	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Streptococcus porcinus	0	100	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Streptococcus pseudoporcinus	0	100	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Vibrio neocaledonicus	0	0	50	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Vibrio owensii	0	84.21	50	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Streptococcus mutans	0	73.83	73.08	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Porphyromonas gingivalis	0	68.97	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Capnocytophaga gingivalis	0	100	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Prevotella bivia	0	100	0	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Alistipes putredinis	0	92	0	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Alloiococcus otitis	0	100	0	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Bacteroides caccae	0	95	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Borrelia hermsii	0	0	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Borrelia miyamotoi	0	0	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Borreliella afzelii	0	0	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Borreliella garinii	0	10.71	98.59	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Campylobacter ureolyticus	0	34.48	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Capnocytophaga sputigena	0	100	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Clostridium septicum	0	100	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Corynebacterium pseudotuberculosis	0	55.56	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Corynebacterium ulcerans	0	77.27	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Coxiella burnetii	0	43.93	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Cryptobacterium curtum	0	0	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Elizabethkingia miricola	0	82.61	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
ARO:3002972	vanT gene in vanG cluster	1561	protein homolog model	Enterocloster clostridioformis	0	62.79	100	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic
